"DB_SCH_ID","DBC_TBL_NM","DBC_TBL_KOR_NM","DBC_COL_NM","REG_DTM","NOTNULL","PK_YN","ORD"
"1710399922626",RNLA_DB_LEVEL_RESULT_DTL,DB평가상세결과,INDEX_CD,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_DB_LEVEL_RESULT_DTL,DB평가상세결과,INDEX_NAME,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_DB_LEVEL_RESULT_DTL,DB평가상세결과,QUESTION_NO,"2024-03-14 16:05:42",N,N,8
"1710399922626",RNLA_DB_LEVEL_RESULT_DTL,DB평가상세결과,QUESTION_TEXT,"2024-03-14 16:05:42",N,N,9
"1710399922626",RNLA_DB_LEVEL_RESULT_DTL,DB평가상세결과,RESULT_LEVEL,"2024-03-14 16:05:42",N,N,10
"1710399922626",RNLA_DB_LEVEL_RESULT_DTL,DB평가상세결과,EMAIL,"2024-03-14 16:05:42",N,N,11
"1710399922626",RNLA_DB_RESULT,DB심사원평가결과,AGENCY_CD,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_DB_RESULT,DB심사원평가결과,DB_CD,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_DB_RESULT,DB심사원평가결과,ANAL_YEAR,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_DB_RESULT,DB심사원평가결과,EMAIL,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_DB_RESULT,DB심사원평가결과,CREATED_DT,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_DB_RESULT,DB심사원평가결과,UPDATED_DT,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_DB_RESULT,DB심사원평가결과,TOTAL_LEVEL,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_DB_RESULT,DB심사원평가결과,COMMENTS,"2024-03-14 16:05:42",N,N,8
"1710399922626",RNLA_DB_RESULT,DB심사원평가결과,TOT_QUESTION_CNT,"2024-03-14 16:05:42",N,N,9
"1710399922626",RNLA_DB_RESULT,DB심사원평가결과,TOT_ANSWER_CNT,"2024-03-14 16:05:42",N,N,10
"1710399922626",RNLA_DB_RESULT,DB심사원평가결과,RATIO8,"2024-03-14 16:05:42",N,N,11
"1710399922626",RNLA_DB_RESULT,DB심사원평가결과,INDEX61,"2024-03-14 16:05:42",N,N,12
"1710399922626",RNLA_DB_RESULT,DB심사원평가결과,INDEX62,"2024-03-14 16:05:42",N,N,13
"1710399922626",RNLA_DB_RESULT_DETAIL,DB평가답변선택결과,AGENCY_CD,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_DB_RESULT_DETAIL,DB평가답변선택결과,DB_CD,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_DB_RESULT_DETAIL,DB평가답변선택결과,EXAMPLE_NO,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_DB_RESULT_DETAIL,DB평가답변선택결과,QUESTION_NO,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_DB_RESULT_DETAIL,DB평가답변선택결과,ITEM_LEVEL,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_DB_RESULT_DETAIL,DB평가답변선택결과,INDEX_CD,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_DB_RESULT_DETAIL,DB평가답변선택결과,PART_CD,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_DB_RESULT_DETAIL,DB평가답변선택결과,EMAIL,"2024-03-14 16:05:42",N,N,8
"1710399922626",RNLA_DB_RESULT_DETAIL,DB평가답변선택결과,EXAMPLE_TYPE,"2024-03-14 16:05:42",N,N,9
"1710399922626",RNLA_DB_RESULT_DETAIL,DB평가답변선택결과,ANAL_YEAR,"2024-03-14 16:05:42",N,N,10
"1710399922626",RNLA_DB_RESULT_DETAIL,DB평가답변선택결과,SELECTED,"2024-03-14 16:05:42",N,N,11
"1710399922626",RNLA_DB_RESULT_DETAIL,DB평가답변선택결과,COMMENTS,"2024-03-14 16:05:42",N,N,12
"1710399922626",RNLA_DB_RESULT_DETAIL,DB평가답변선택결과,REASON_TEXT,"2024-03-14 16:05:42",N,N,13
"1710399922626",RNLA_EXAMPLE,답변,QUESTION_NO,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_EXAMPLE,답변,EXAMPLE_NO,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_EXAMPLE,답변,ITEM_LEVEL,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_EXAMPLE,답변,INDEX_CD,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_EXAMPLE,답변,PART_CD,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_EXAMPLE,답변,EXAMPLE_TEXT,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_EXAMPLE,답변,EXAMPLE_TYPE,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_EXAMPLE,답변,USE_YN,"2024-03-14 16:05:42",N,N,8
"1710399922626",RNLA_EXAMPLE,답변,EXT_TEXT,"2024-03-14 16:05:42",N,N,9
"1710399922626",RNLA_INDEX,지표,INDEX_CD,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_INDEX,지표,PART_CD,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_INDEX,지표,INDEX_EXP,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_INDEX,지표,INDEX_NAME,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_INDEX,지표,USE_YN,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_INDEX,지표,ORG_INDEX_NAME,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_INDEX,지표,INDEX_POINT,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_INDEX_2019,,INDEX_CD,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_INDEX_2019,,PART_CD,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_INDEX_2019,,INDEX_EXP,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_INDEX_2019,,INDEX_NAME,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_INDEX_2019,,USE_YN,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_INDEX_2019,,ORG_INDEX_NAME,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_INDEX_2019,,INDEX_POINT,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_INDEX_POINT,지표점수,PART_CD,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_INDEX_POINT,지표점수,INDEX_CD,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_INDEX_POINT,지표점수,INDEX_LEVEL,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_INDEX_POINT,지표점수,INDEX_POINT,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_LEVEL_RESULT,심사원담당자최종점수,ANAL_YEAR,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_LEVEL_RESULT,심사원담당자최종점수,AGENCY_CD,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_LEVEL_RESULT,심사원담당자최종점수,AGENCY_NAME,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_LEVEL_RESULT,심사원담당자최종점수,PART_CD,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_LEVEL_RESULT,심사원담당자최종점수,PART_NAME,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_LEVEL_RESULT,심사원담당자최종점수,INDEX_CD,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_LEVEL_RESULT,심사원담당자최종점수,INDEX_NAME,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_LEVEL_RESULT,심사원담당자최종점수,INDEX_SCORE,"2024-03-14 16:05:42",N,N,8
"1710399922626",RNLA_LEVEL_RESULT,심사원담당자최종점수,PART_SCORE,"2024-03-14 16:05:42",N,N,9
"1710399922626",RNLA_LEVEL_RESULT,심사원담당자최종점수,ADMIN_ROLE,"2024-03-14 16:05:42",N,N,10
"1710399922626",RNLA_LEVEL_RESULT_2019,,ANAL_YEAR,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_LEVEL_RESULT_2019,,AGENCY_CD,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_LEVEL_RESULT_2019,,AGENCY_NAME,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_LEVEL_RESULT_2019,,PART_CD,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_LEVEL_RESULT_2019,,PART_NAME,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_LEVEL_RESULT_2019,,INDEX_CD,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_LEVEL_RESULT_2019,,INDEX_NAME,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_LEVEL_RESULT_2019,,INDEX_SCORE,"2024-03-14 16:05:42",N,N,8
"1710399922626",RNLA_LEVEL_RESULT_2019,,PART_SCORE,"2024-03-14 16:05:42",N,N,9
"1710399922626",RNLA_LEVEL_RESULT_2019,,ADMIN_ROLE,"2024-03-14 16:05:42",N,N,10
"1710399922626",RNLA_LEVEL_RESULT_DB,심사원담당자DB별최종점수,ANAL_YEAR,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_LEVEL_RESULT_DB,심사원담당자DB별최종점수,AGENCY_CD,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_LEVEL_RESULT_DB,심사원담당자DB별최종점수,AGENCY_NAME,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_LEVEL_RESULT_DB,심사원담당자DB별최종점수,DB_CD,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_LEVEL_RESULT_DB,심사원담당자DB별최종점수,DB_NAME,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_LEVEL_RESULT_DB,심사원담당자DB별최종점수,PART_CD,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_LEVEL_RESULT_DB,심사원담당자DB별최종점수,PART_NAME,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_LEVEL_RESULT_DB,심사원담당자DB별최종점수,INDEX_CD,"2024-03-14 16:05:42",N,N,8
"1710399922626",RNLA_LEVEL_RESULT_DB,심사원담당자DB별최종점수,INDEX_NAME,"2024-03-14 16:05:42",N,N,9
"1710399922626",RNLA_LEVEL_RESULT_DB,심사원담당자DB별최종점수,INDEX_SCORE,"2024-03-14 16:05:42",N,N,10
"1710399922626",RNLA_LEVEL_RESULT_DB,심사원담당자DB별최종점수,ADMIN_ROLE,"2024-03-14 16:05:42",N,N,11
"1710399922626",RNLA_LEVEL_RESULT_DB_2019,,ANAL_YEAR,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_LEVEL_RESULT_DB_2019,,AGENCY_CD,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_LEVEL_RESULT_DB_2019,,AGENCY_NAME,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_LEVEL_RESULT_DB_2019,,DB_CD,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_LEVEL_RESULT_DB_2019,,DB_NAME,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_LEVEL_RESULT_DB_2019,,PART_CD,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_LEVEL_RESULT_DB_2019,,PART_NAME,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_LEVEL_RESULT_DB_2019,,INDEX_CD,"2024-03-14 16:05:42",N,N,8
"1710399922626",RNLA_LEVEL_RESULT_DB_2019,,INDEX_NAME,"2024-03-14 16:05:42",N,N,9
"1710399922626",RNLA_LEVEL_RESULT_DB_2019,,INDEX_SCORE,"2024-03-14 16:05:42",N,N,10
"1710399922626",RNLA_LEVEL_RESULT_DB_2019,,ADMIN_ROLE,"2024-03-14 16:05:42",N,N,11
"1710399922626",RNLA_LEVEL_RESULT_TOT,심사원담당자최종환산점수,AGENCY_CD,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_LEVEL_RESULT_TOT,심사원담당자최종환산점수,AGENCY_NAME,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_LEVEL_RESULT_TOT,심사원담당자최종환산점수,ANAL_YEAR,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_LEVEL_RESULT_TOT,심사원담당자최종환산점수,PART1,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_LEVEL_RESULT_TOT,심사원담당자최종환산점수,PART2,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_LEVEL_RESULT_TOT,심사원담당자최종환산점수,PART3,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_LEVEL_RESULT_TOT,심사원담당자최종환산점수,PART4,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_LEVEL_RESULT_TOT,심사원담당자최종환산점수,PART_LEVEL,"2024-03-14 16:05:42",N,N,8
"1710399922626",RNLA_LEVEL_RESULT_TOT,심사원담당자최종환산점수,PART_SCORE,"2024-03-14 16:05:42",N,N,9
"1710399922626",RNLA_LEVEL_RESULT_TOT,심사원담당자최종환산점수,ADMIN_ROLE,"2024-03-14 16:05:42",N,N,10
"1710399922626",RNLA_LEVEL_RESULT_TOT_2019,,AGENCY_CD,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_LEVEL_RESULT_TOT_2019,,AGENCY_NAME,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_LEVEL_RESULT_TOT_2019,,ANAL_YEAR,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_LEVEL_RESULT_TOT_2019,,PART1,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_LEVEL_RESULT_TOT_2019,,PART2,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_LEVEL_RESULT_TOT_2019,,PART3,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_LEVEL_RESULT_TOT_2019,,PART4,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_LEVEL_RESULT_TOT_2019,,PART_LEVEL,"2024-03-14 16:05:42",N,N,8
"1710399922626",RNLA_LEVEL_RESULT_TOT_2019,,PART_SCORE,"2024-03-14 16:05:42",N,N,9
"1710399922626",RNLA_LEVEL_RESULT_TOT_2019,,ADMIN_ROLE,"2024-03-14 16:05:42",N,N,10
"1710399922626",RNLA_LOG,로그,ANAL_TYPE,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_LOG,로그,AGENCY_CD,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_LOG,로그,DB_CD,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_LOG,로그,ANAL_YEAR,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_LOG,로그,EMAIL,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_LOG,로그,ADMIN_ROLE,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_LOG,로그,ANAL_DATE,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_LOG,로그,ERR_MESSAGE,"2024-03-14 16:05:42",N,N,8
"1710399922626",RNLA_PART,영역,PART_CD,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_PART,영역,PART_NAME,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_PART,영역,USE_YN,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_PART,영역,ANAL_TYPE,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_PART,영역,PART_POINT,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_PART_POINT,영역점수,PART_CD,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_PART_POINT,영역점수,PART_LEVEL,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_PART_POINT,영역점수,POINT_LOWER,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_PART_POINT,영역점수,POINT_UPPER,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_QUESTION,질문,QUESTION_NO,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_QUESTION,질문,INDEX_CD,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_QUESTION,질문,PART_CD,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_QUESTION,질문,ITEM_LEVEL,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_QUESTION,질문,QUESTION_TEXT,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_QUESTION,질문,QUESTION_TYPE,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_QUESTION,질문,ITEM_INFO,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_QUESTION,질문,ITEM_INFO_DTL,"2024-03-14 16:05:42",N,N,8
"1710399922626",RNLA_QUESTION,질문,QUESTION_NOTE,"2024-03-14 16:05:42",N,N,9
"1710399922626",RNLA_QUESTION,질문,REQUISITE,"2024-03-14 16:05:42",N,N,10
"1710399922626",RNLA_QUESTION,질문,USE_YN,"2024-03-14 16:05:42",N,N,11
"1710399922626",RNLA_QUESTION,질문,REL_NO,"2024-03-14 16:05:42",N,N,12
"1710399922626",RNLA_QUESTION,질문,DB_TYPE,"2024-03-14 16:05:42",N,N,13
"1710399922626",RNLA_QUESTION_2019,,QUESTION_NO,"2024-03-14 16:05:42",N,N,1
"1710399922626",RNLA_QUESTION_2019,,INDEX_CD,"2024-03-14 16:05:42",N,N,2
"1710399922626",RNLA_QUESTION_2019,,PART_CD,"2024-03-14 16:05:42",N,N,3
"1710399922626",RNLA_QUESTION_2019,,ITEM_LEVEL,"2024-03-14 16:05:42",N,N,4
"1710399922626",RNLA_QUESTION_2019,,QUESTION_TEXT,"2024-03-14 16:05:42",N,N,5
"1710399922626",RNLA_QUESTION_2019,,QUESTION_TYPE,"2024-03-14 16:05:42",N,N,6
"1710399922626",RNLA_QUESTION_2019,,ITEM_INFO,"2024-03-14 16:05:42",N,N,7
"1710399922626",RNLA_QUESTION_2019,,ITEM_INFO_DTL,"2024-03-14 16:05:42",N,N,8
"1710399922626",RNLA_QUESTION_2019,,QUESTION_NOTE,"2024-03-14 16:05:42",N,N,9
"1710399922626",RNLA_QUESTION_2019,,REQUISITE,"2024-03-14 16:05:42",N,N,10
"1710399922626",RNLA_QUESTION_2019,,USE_YN,"2024-03-14 16:05:42",N,N,11
"1710399922626",RNLA_QUESTION_2019,,REL_NO,"2024-03-14 16:05:42",N,N,12
"1710399922626",RNLA_QUESTION_2019,,DB_TYPE,"2024-03-14 16:05:42",N,N,13
"1710399922626",WEBLOG,웹로그,SEQ,"2024-03-14 16:05:42",N,N,1
"1710399922626",WEBLOG,웹로그,TITLE,"2024-03-14 16:05:42",N,N,2
"1710399922626",WEBLOG,웹로그,MESSAGE,"2024-03-14 16:05:42",N,N,3
"1710399922626",WEBLOG,웹로그,IP,"2024-03-14 16:05:42",N,N,4
"1710399922626",WEBLOG,웹로그,EMAIL,"2024-03-14 16:05:42",N,N,5
"1710399922626",WEBLOG,웹로그,CATE,"2024-03-14 16:05:42",N,N,6
"1710399922626",WEBLOG,웹로그,REGDATE,"2024-03-14 16:05:42",N,N,7
"1710399922626",WEBLOG,웹로그,URL,"2024-03-14 16:05:42",N,N,8
"1710399922626",WEBLOG,웹로그,KIND,"2024-03-14 16:05:42",N,N,9
